コーナー,通過順
2コーナー,"(2,8),(9,10),(1,4,11,12),3,(5,7,6)"
3コーナー,"(2,8),10-(9,12)-(11,6),(4,7),1,3-5"
4コーナー,"(2,8)-(9,10),12-6-7,11,(1,3)-(4,5)"
