着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ファイストス,牝5,51.0,▲西優哉,1:15.2,,4,9.6,38.8,大井 須田和伸,464(0)
2,5,5,ツクシ,牝6,53.0,☆谷内貫太,1:15.8,3,2,5.4,38.4,大井 大宮和也,460(-2)
3,8,10,ドンナドンナ,牝6,54.0,田中洸多,1:16.4,3,5,11.4,40.7,大井 橋本和馬,458(-2)
4,2,2,エクスプローラー,牡7,56.0,本村直樹,1:16.6,1,8,122.0,38.6,大井 納谷和玖,470(-1)
5,1,1,マーナーパス,牡7,56.0,遠藤健太,1:16.7,クビ,3,7.3,40.6,大井 遠藤茂,464(-2)
6,3,3,ウィルフィオーナ,牝4,51.0,▲杉山海波,1:16.7,クビ,6,46.8,38.9,大井 松浦裕之,413(0)
7,7,9,ジェムストンパワー,牡4,53.0,▲高橋優,1:16.9,1.1/4,9,246.5,39.8,大井 栗田裕光,436(+3)
8,4,4,スイヘイセン,牡5,56.0,佐野遥久,1:17.1,1,7,68.5,40.1,大井 阪本一栄,482(-9)
9,8,11,レッツゴージミー,牡4,56.0,藤田凌,1:17.2,1/2,1,1.4,39.8,大井 佐野謙二,515(+17)
10,6,7,セグレタリオレディ,牝4,51.0,▲小野俊斗,1:17.5,1.1/2,11,323.9,39.2,大井 渡部則夫,406(-1)
11,6,6,ソフィアトート,牝5,54.0,菅原涼太,1:18.0,2.1/2,10,270.2,40.2,大井 堀千亜樹,432(+1)
