馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マイネルオデーサ,セ5,東原悠,大井・渡部則夫,追込,107.2,9,6,スターゲ(B3),39.2,452(+5),大井,16,中1週,,,0,キズナ,ブライアンズタイム,
2,2,バレル,牡7,野畑凌,大井・堀江仁,差し,15.6,6,5,木の芽坂(B3),38.3,480(+2),大井,18,中2週,,,0,シルバーステート,プリサイスエンド,
3,3,ジーゲル,セ5,西優哉,大井・佐々木忠,追込,234.8,10,7,スターゲ(B3),40.0,393(-6),大井,16,中1週,,,0,ブリックスアンドモルタル,ディープインパクト,
4,4,グラッブザトップ,牡7,谷内貫,大井・的場直之,先行,53.2,8,6,木の芽坂(B3),38.6,573(-2),大井,18,中2週,,,0,ベルシャザール,Deputy Commander,
5,5,ドウジギリ,牡4,中山遥,大井・福永敏,差し,3.3,1,2,桜坂賞競(B3),39.7,481(+5),大井,35,中4週,,,0,トランセンド,パイロ,
6,6,ヴュルディヒ,牡4,和田譲,大井・米田英世,差し,6.8,4,8,桜坂賞競(B3),41.0,490(+1),大井,35,中4週,,,0,サンダースノー,サウスヴィグラス,
7,7,スルガダイナゴン,牡4,御神本,大井・佐宗応和,差し,3.5,2,4,桜坂賞競(B3),39.3,527(+1),大井,35,中4週,,,0,スマートファルコン,アジュディケーティング,
8,7,スリーレジェンド,牡4,笹川翼,大井・上杉昌宏,差し,3.6,3,5,桜坂賞競(B3),39.5,523(+4),大井,35,中4週,,,0,ダノンレジェンド,ディープスカイ,
9,8,レペンテ,牝4,町田直,大井・栗田泰昌,追込,29.1,7,5,スターゲ(B3),39.4,408(0),大井,16,中1週,,,0,ダノンバラード,Teofilo,
10,8,アレアラミア,牡5,本田正,大井・森下淳平,差し,7.9,5,2,パイライ(B2B3),38.5,463(+3),大井,150,中20週,,,0,ワールドエース,Grand Lodge,
