着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,マイネルボンバー,牡6,57.0,福原杏,1:45.3,,10,69.2,39.8,大井 阪本一栄,484(-8)
2,5,7,ソルベット,牝5,53.0,笹川翼,1:45.5,1.1/4,2,3.7,39.7,大井 真島大輔,492(-6)
3,6,9,グロリオサ,牡6,57.0,岡村健司,1:45.8,1.3/4,9,41.9,39.4,大井 嶋田幸晴,451(+3)
4,8,12,レベリオス,牡5,57.0,安藤洋一,1:45.9,1/2,7,34.3,39.9,大井 鈴木啓之,555(-3)
5,6,8,モズユウガ,牡7,57.0,吉井章,1:46.1,3/4,6,29.8,39.7,大井 松浦裕之,512(+6)
6,2,2,ミクニサンビーム,牡4,57.0,矢野貴之,1:46.2,1/2,1,1.5,40.2,大井 藤田輝信,478(0)
7,8,13,マイネルオデーサ,セ5,55.0,東原悠善,1:46.6,2,8,41.6,39.4,大井 赤嶺本浩,444(-1)
8,7,11,エースアビリティ,牡5,57.0,野畑凌,1:46.8,1,3,14.8,40.8,大井 福永敏,489(0)
9,4,4,ミエノサンダー,牡6,57.0,西啓太,1:47.2,2,4,17.4,41.6,大井 坂井英光,509(+13)
10,7,10,スミソニアン,牡8,57.0,鷹見陸,1:47.6,2,13,136.3,39.7,大井 宗形竹見,454(+1)
11,1,1,アレンパ,牡4,57.0,藤田凌,1:47.7,1/2,5,23.8,40.9,大井 澤佳宏,520(-1)
12,5,6,レイリ,牡7,57.0,藤本現暉,1:48.4,3.1/2,11,75.1,40.9,大井 上杉昌宏,546(+6)
13,3,3,コパノマデリン,牝4,53.0,町田直希,1:48.8,2,12,107.5,41.6,大井 松浦裕之,454(-16)
