着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,ロヴァニエミ,牡2,54.0,櫻井光輔,1:15.3,,9,104.1,38.8,大井 高岩孝敏,418(-3)
2,4,4,アカノヘヤ,牝2,54.0,藤本現暉,1:15.9,3,3,3.9,39.8,大井 穂刈隆志,425(-1)
3,8,11,タワーコンサート,牡2,54.0,吉井章,1:17.3,7,1,2.0,41.1,大井 的場直之,474(+2)
4,8,10,モーモールーツ,牝2,54.0,石川駿介,1:17.5,1.1/4,7,53.0,40.0,大井 鷹見浩,405(-5)
5,6,6,クルジェムゲーム,牝2,54.0,笹川翼,1:17.6,クビ,2,3.4,40.7,大井 宗形竹見,432(+2)
6,1,1,フェスティヴバディ,牡2,54.0,達城龍次,1:17.7,3/4,4,9.8,39.5,大井 堀千亜樹,458(-2)
7,2,2,ソレイユダーム,牝2,54.0,西啓太,1:17.7,アタマ,5,26.7,40.1,大井 佐々木洋,431(-5)
8,6,7,ダスマパーティ,牝2,54.0,田中洸多,1:17.9,1,10,143.6,40.6,大井 小野寺晋,442(+3)
9,7,9,ユウユウザローズ,牝2,51.0,▲杉山海波,1:18.1,3/4,6,49.9,40.0,大井 高岩孝敏,379(+1)
10,7,8,ユウユウプロースト,牝2,51.0,▲高橋優,1:18.6,2.1/2,11,181.1,40.7,大井 鷹見浩,427(0)
11,3,3,クシコス,牝2,54.0,F.ゴン,1:19.6,5,8,62.7,41.7,大井 渡辺和雄,464(-2)
