券種,組み合わせ,配当,人気
単勝,4,900,2
複勝,4,200,3
複勝,9,1060,10
複勝,1,100,1
枠連,4-6,2240,7
馬連,4-9,17680,28
ワイド,4-9,3820,34
ワイド,1-4,310,2
ワイド,1-9,1470,16
馬単,4-9,30370,45
3連複,1-4-9,7120,22
3連単,4-9-1,99640,210
