コーナー,通過順
1コーナー,"5,1-(12,11),4,6,3,9,2-7-8,10"
2コーナー,"5,1-12,(4,11),6-3,9,2,7,8-10"
3コーナー,"5,1,(4,12),(6,11),3,9,(2,8),7-10"
4コーナー,"5,1,12,4,(3,6),(2,11,9),8,7=10"
