着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,オオマサ,牡4,56.0,笹川翼,1:27.2,,1,1.8,37.2,大井 鷹見浩,520(0)
2,4,8,ユニヴェール,セ5,56.0,御神本訓,1:27.6,2,4,10.0,37.5,大井 月岡健二,479(-6)
3,1,1,ゼイトク,牡5,56.0,江里口裕,1:28.1,2.1/2,10,123.4,37.9,大井 上杉昌宏,476(+2)
4,7,13,グレッチャー,牡7,56.0,本田正重,1:28.2,1/2,2,4.0,37.5,大井 高野毅,554(+4)
5,2,4,バレル,牡7,56.0,西啓太,1:28.4,1.1/4,7,55.6,38.1,大井 堀江仁,478(-2)
6,3,6,キタサンユージャ,牡4,56.0,安藤洋一,1:28.9,2.1/2,6,39.8,39.0,大井 米田英世,488(0)
7,7,14,トーケンレナン,牡5,56.0,千田洋,1:29.0,クビ,9,70.5,38.7,大井 松浦裕之,487(+15)
8,8,16,ヘクトプリンセス,牝5,53.0,☆谷内貫太,1:29.1,1/2,13,266.2,38.0,大井 嶋田幸晴,430(+12)
9,5,9,ヴァルタリ,牡5,56.0,福原杏,1:29.1,クビ,14,282.5,38.2,大井 阪本一栄,532(+12)
10,6,12,メイショウタビズキ,牡4,56.0,矢野貴之,1:29.1,クビ,3,5.0,38.6,大井 阪本一栄,480(+6)
11,2,3,レジェンドウェイ,セ5,56.0,中村尚平,1:29.3,1,8,56.6,38.8,大井 鈴木啓之,474(+1)
12,5,10,ビッティンキバラ,牡5,56.0,藤田凌,1:29.3,ハナ,11,151.1,37.6,大井 佐野謙二,533(-6)
13,6,11,ハーレムシャフル,牡4,56.0,野畑凌,1:29.4,クビ,5,21.4,38.9,大井 大宮和也,471(+3)
14,3,5,シャークシャイニー,セ9,56.0,岡村健司,1:29.4,ハナ,16,310.3,38.7,大井 高岩孝敏,449(-6)
15,8,15,ヴァンビー,セ5,56.0,藤本現暉,1:29.7,1.3/4,12,219.7,39.2,大井 上杉昌宏,503(-1)
16,1,2,シューボーイ,牡4,56.0,和田譲治,1:29.8,クビ,15,305.2,38.0,大井 佐野謙二,502(+5)
