馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アフリカンビート,牡5,石川駿,大井・井上弘之,差し,79.6,9,8,C3一 二,38.4,477(+3),大井,14,中1週,,,0,マインドユアビスケッツ,ディープインパクト,
2,2,ヴェルヴェーナ,牝4,達城龍,大井・堀千亜樹,追込,264.4,11,12,C3一 二,42.7,462(-3),大井,14,中1週,,,0,ディープエクシード,マンハッタンカフェ,
3,3,フィリピーヌ,牝6,矢野貴,大井・福永敏,先行,4.0,2,2,C3三 四,40.5,496(+3),大井,15,中1週,,,0,ブラックタイド,Tiznow,
4,4,キラン,牝5,菅原涼,大井・小野寺晋,追込,255.5,10,12,C3一 二,39.1,399(-5),大井,14,中1週,,,0,ワールドエース,アドマイヤムーン,
5,4,ラッキー,牝4,本田正,大井・佐野謙二,差し,64.2,7,7,C3 選抜,38.4,494(-1),大井,55,中7週,,,0,フォーウィールドライブ,ダンスインザダーク,
6,5,ゴールドタリスマン,牝5,杉山海,大井・井上弘之,逃げ,8.7,3,7,C3一 二,43.4,438(+2),大井,14,中1週,,,0,タリスマニック,ステイゴールド,
7,5,ミキノカラクリバコ,牡8,江里口,大井・村上頼章,差し,14.7,4,5,C3一 二,38.1,537(0),大井,14,中1週,,,0,タイムパラドックス,パーソナルラッシュ,
8,6,ポルトディタリー,牡6,和田譲,大井・久保杉隆,差し,23.2,5,4,C3三 四,40.7,461(-2),大井,15,中1週,,,0,メイショウサムソン,アグネスタキオン,
9,6,シルフラ,牝4,中山遥,大井・栗田泰昌,差し,78.6,8,10,C3一 二,43.2,447(-5),大井,14,中1週,,,0,ルヴァンスレーヴ,ジャングルポケット,
10,7,ポンペルモ,牡4,田中洸,大井・小野寺晋,差し,272.9,12,11,C3三 四,41.2,444(-3),大井,15,中1週,,,0,モーリス,ジャングルポケット,
11,7,ボンマティ,牝4,谷内貫,大井・嶋田幸晴,差し,496.1,13,13,C3一 二,38.4,505(+3),大井,14,中1週,,,0,サトノクラウン,Elusive Quality,
12,8,アソス,牡6,安藤洋,大井・月岡健二,差し,26.6,6,2,C3三 四,38.3,454(+6),大井,15,中1週,,,0,ワールドエース,エンパイアメーカー,
13,8,ベイデンフラッシュ,セ4,笹川翼,大井・福田真広,差し,1.4,1,1,C3七 八,39.6,467(+1),大井,17,中1週,,,0,ナダル,クロフネ,
