着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,ゴルトフェニックス,牡3,55.0,矢野貴之,1:12.8,,2,3.6,37.0,大井 市村誠,502(-2)
2,5,6,ジーティーゴッド,セ5,56.0,笹川翼,1:13.0,1.1/4,1,2.9,37.0,大井 真島大輔,491(-5)
3,5,5,ラインガーラ,牡5,56.0,達城龍次,1:13.6,3,5,7.7,37.5,大井 鷹見浩,504(-5)
4,1,1,ナイトウォーリア,牡4,56.0,菅原涼太,1:14.1,2.1/2,7,18.9,37.9,大井 田中正人,457(-7)
5,6,8,テイオームサシ,牡4,53.0,▲木澤奨,1:14.2,1/2,9,41.1,37.2,大井 的場直之,537(-5)
6,4,4,アルピニスト,牝5,53.0,☆谷内貫太,1:14.3,クビ,11,92.5,37.4,大井 米田英世,487(-8)
7,7,9,スマイルケイ,牝5,53.0,☆中山遥人,1:14.5,3/4,8,40.2,38.4,大井 納谷和玖,488(+2)
8,8,11,サフィールシェール,牝5,54.0,藤田凌,1:14.7,3/4,6,16.2,39.0,大井 中道啓二,505(-3)
9,6,7,アシセバイラ,牝5,51.0,▲高橋優,1:14.8,3/4,3,5.9,37.8,大井 高橋清顕,490(-7)
10,3,3,オーシンレーベン,牡4,56.0,和田譲治,1:15.5,3.1/2,4,6.8,38.6,大井 朝倉実,456(-7)
11,2,2,ドピエッタ,牝4,54.0,鷹見陸,1:15.8,1.3/4,12,184.1,39.2,大井 須田和伸,488(0)
12,7,10,シュテルン,牝3,53.0,東原悠善,1:16.0,1.1/4,10,90.2,39.4,大井 庄子昭彦,481(+3)
