着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,クインズマカロン,牝4,53.0,高橋昭平,1:42.1,,6,26.2,38.6,大井 立花伸,415(0)
1,6,6,ワールドエイム,牝4,55.0,矢野貴之,1:42.1,同着,1,2.3,38.8,大井 渡辺和雄,505(+4)
3,8,9,グレアネオンライト,牝4,55.0,本橋孝太,1:42.4,1.3/4,8,79.9,39.5,船橋 張田京,469(+1)
4,2,2,アイスリーディング,牝4,53.0,和田譲治,1:42.4,クビ,5,10.1,39.3,大井 米田英世,462(+1)
5,7,8,ソルベット,牝5,55.0,笹川翼,1:42.5,クビ,2,3.0,39.6,大井 真島大輔,491(-3)
6,4,4,トランジェント,牝5,53.0,野畑凌,1:42.7,1.1/4,4,7.0,39.8,大井 田中正人,485(+3)
7,5,5,コパノマデリン,牝4,53.0,町田直希,1:43.1,2,9,91.2,39.3,大井 松浦裕之,463(+1)
8,8,10,リアルクィーン,牝4,55.0,達城龍次,1:44.0,4,3,5.7,40.6,大井 吉井竜一,481(+13)
9,1,1,アジアジェニファー,牝5,55.0,藤田凌,1:44.6,3,7,40.8,40.5,大井 阪本一栄,469(+5)
取消,7,7,ユーヒナタ,牝6,53.0,藤本現暉,,,,,,大井 村上頼章,
