着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,ベルジャッド,牝4,51.0,▲西優哉,1:28.1,,7,15.9,38.2,大井 澤佳宏,430(0)
2,8,11,アイヲコメテ,牝5,54.0,笹川翼,1:28.7,3,4,5.3,38.7,大井 米田英世,503(-3)
3,6,6,ホウオウチェスター,牡4,56.0,和田譲治,1:28.7,クビ,6,13.5,38.5,大井 渡辺和雄,468(-3)
4,3,3,メープルピア,セ4,56.0,山本聡哉,1:29.0,1.1/2,2,4.5,38.5,大井 渡辺和雄,454(+6)
5,5,5,ウイングウインド,牡8,56.0,田中洸多,1:29.2,1.1/4,5,8.3,39.0,大井 橋本和馬,480(-5)
6,7,9,ラストフロンティア,牡5,53.0,▲木澤奨,1:29.3,1/2,8,41.2,38.5,大井 村上頼章,445(-6)
7,2,2,ブルームノーズ,牡4,56.0,矢野貴之,1:29.6,1.1/2,3,4.9,39.0,大井 宗形竹見,475(+2)
8,7,8,ニューブリッジ,牝4,54.0,吉原寛人,1:29.9,1.1/2,1,3.0,40.0,大井 福永敏,503(+1)
9,1,1,フロウオブタイム,牝4,54.0,東原悠善,1:30.7,4,11,313.9,39.3,大井 佐々木洋,485(-1)
10,6,7,トサノオウマサン,牝4,53.0,☆中山遥人,1:30.7,ハナ,9,58.7,39.9,大井 栗田泰昌,404(-5)
11,4,4,グッドルックス,牡6,56.0,本村直樹,1:31.9,6,10,156.4,41.1,大井 高岩孝敏,518(-5)
