コーナー,通過順
1コーナー,"5,8,11,(1,6),2,10,7,12,3,9-4"
2コーナー,"5,8,11,1,6,10,2,(7,12),9,3-4"
3コーナー,"5,11,9,8,10,1,2,6,12,7,4,3"
4コーナー,"5,11,8,9,10,1,2,6,7,12,4,3"
