馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ホーリーモミジ,牡3,菅原涼,大井・堀千亜樹,先行,30.1,8,3,古川賞(3歳),39.5,512(-5),大井,22,中2週,,,0,フォーウィールドライブ,ゴールドアリュール,
2,2,リュウノギフト,牡3,藤本現,大井・鷹見浩,差し,16.1,6,3,境川賞(3歳七),40.3,453(-6),大井,20,中2週,,,0,ビーチパトロール,スクリーンヒーロー,
3,3,ムサシタルマエ,牡3,中山遥,大井・栗田泰昌,追込,12.2,4,4,3歳六 (3歳七),40.7,447(+4),大井,20,中2週,,,0,ホッコータルマエ,パイロ,
4,4,パノプリア,牡3,達城龍,大井・月岡健二,差し,14.1,5,8,3歳四 五,41.9,487(+1),大井,19,中2週,,,0,コパノリッキー,タイキシャトル,
5,5,テスカトリポカ,セ3,安藤洋,大井・村上頼章,追込,2.1,1,2,3歳十 1,38.6,470(+1),大井,43,中5週,,,0,サートゥルナーリア,ディープインパクト,
6,5,ベガエメラルド,牝3,石川駿,大井・松浦裕之,差し,29.2,7,9,3歳六 七,39.4,446(-5),大井,42,中5週,,,0,ダノンプレミアム,エンパイアメーカー,
7,6,カンノンピョンタ,牡3,仲原大,大井・渡部則夫,追込,307.4,11,6,3歳六 (3歳七),40.3,446(+5),大井,20,中2週,,,0,ホークビル,ダイワメジャー,
8,6,ローゼンブルーム,牡3,櫻井光,大井・堀江仁,追込,77.6,10,9,3歳六 (3歳七),40.7,452(-10),大井,20,中2週,,,0,モーニン,ファスリエフ,
9,7,ヨバフウチ,牝3,千田洋,大井・赤嶺本浩,差し,466.7,12,12,3歳六 (3歳七),41.0,428(-1),大井,20,中2週,,,0,ホークビル,ブラックタイド,
10,7,ホクトヴェルテクス,牡3,矢野貴,大井・上杉昌宏,差し,8.4,3,2,3歳九 十,40.1,494(+5),大井,22,中2週,,,0,レッドファルクス,クロフネ,
11,8,スクラッチクラッチ,牝3,鷹見陸,大井・佐野謙二,差し,72.9,9,11,3歳六 (3歳七),41.8,475(+6),大井,20,中2週,,,0,クラグオー,カコイーシーズ,
12,8,ノットボーダー,牡3,和田譲,大井・荒山勝徳,差し,2.8,2,11,3歳四 五,41.7,477(-3),大井,19,中2週,,,0,リーチザクラウン,スウェプトオーヴァーボード,
