着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,プレストステラ,牡6,56.0,本橋孝太,1:27.3,,4,5.6,38.0,大井 鷹見浩,503(-6)
2,7,10,ケンヴィヴァルディ,牡5,56.0,達城龍次,1:27.5,1,5,18.0,37.6,大井 堀千亜樹,527(+2)
3,4,5,シャドウキャッスル,牡4,56.0,石川倭,1:27.5,クビ,2,4.0,38.5,大井 真島大輔,476(+16)
4,3,3,リコーテリア,牝4,54.0,御神本訓,1:27.7,1,1,2.1,37.6,大井 荒山勝徳,500(-2)
5,5,7,イタロ,牡5,56.0,石川駿介,1:28.4,3.1/2,7,64.9,38.1,大井 高橋清顕,485(-6)
6,1,1,ワールドエンパイア,牡5,56.0,新原周馬,1:28.6,1,8,159.7,37.9,大井 蛯名雄太,497(-5)
7,8,13,レジェンドウェイ,セ5,56.0,笹川翼,1:28.6,ハナ,3,4.8,38.9,大井 鈴木啓之,472(+2)
8,5,6,ヘクトプリンセス,牝5,53.0,☆谷内貫太,1:28.9,1.1/2,11,243.5,37.9,大井 嶋田幸晴,429(+6)
9,8,12,ラペルシェール,牡8,56.0,本田正重,1:28.9,ハナ,10,188.4,38.6,大井 佐野謙二,483(+3)
10,4,4,コリエドール,牝4,54.0,野畑凌,1:29.0,1/2,6,18.8,39.7,大井 藤田輝信,454(+6)
11,6,9,トチノヒーロー,セ8,56.0,岡村健司,1:29.2,1.1/4,12,337.7,38.7,大井 嶋田幸晴,436(+1)
12,6,8,ヴァルタリ,牡5,56.0,福原杏,1:29.9,3.1/2,13,463.6,39.3,大井 阪本一栄,520(-2)
13,2,2,エイシンネクタル,牡6,56.0,古岡勇樹,1:30.2,1.3/4,9,160.6,40.5,大井 遠藤茂,480(+8)
