馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コーゲンマース,牡6,千田洋,大井・井上弘之,差し,135.5,9,10,C2二 (C2三),41.1,442(+2),大井,21,中2週,,,0,インカンテーション,アドマイヤマックス,
2,2,ヨドギミ,牝4,西啓太,大井・荒井朋弘,差し,23.9,5,12,C2二 (C2三),41.3,484(+1),大井,21,中2週,,,0,レイデオロ,ハーツクライ,
3,3,ブレスト,牝4,遠藤健,大井・遠藤茂,追込,585.6,12,11,C2五 (C2六),41.5,451(-3),大井,22,中2週,,,0,マクマホン,ディープインパクト,
4,4,ベルボールドナイン,牡6,鷹見陸,大井・須田和伸,差し,34.2,6,4,C2二 (C2三),38.9,496(+2),大井,21,中2週,,,0,マクフィ,キングカメハメハ,
5,4,アジアパテック,牡4,佐野遥,大井・堀千亜樹,差し,118.1,8,11,C2一,41.7,509(+10),川崎,39,中5週,,,0,アジアエクスプレス,ゴールドアリュール,
6,5,グラスグリード,牡4,江里口,大井・上杉昌宏,差し,4.2,2,1,C2五 (C2六),39.3,468(0),大井,22,中2週,,,0,ホッコータルマエ,ゼンノロブロイ,
7,5,マヒロ,牝4,高野誠,大井・高橋清顕,差し,277.3,10,13,C2二 (C2三),40.3,441(+1),大井,21,中2週,,,0,マクフィ,アグネスタキオン,
8,6,バレアレス,牡4,矢野貴,大井・阪本一栄,先行,1.8,1,1,C2六 七,39.0,546(0),大井,43,中5週,,,0,ナダル,ロードカナロア,
10,7,カズピレウス,牡6,高橋優,大井・赤嶺亮,先行,100.8,7,16,梅見月特(C2),46.9,466(-2),大井,21,中2週,,,0,キタサンブラック,グラスワンダー,
11,7,ハクアイソレイユ,牝4,野畑凌,大井・松浦裕之,差し,6.5,4,6,C2二 (C2三),39.9,453(+1),大井,21,中2週,,,0,オルフェーヴル,ロージズインメイ,
12,8,シンアルマトゥラ,牡6,石川駿,大井・井上弘之,差し,300.6,11,7,C2五 (C2六),41.3,427(+1),大井,22,中2週,,,0,アメリカンペイトリオット,アドマイヤムーン,
13,8,スカイイズユアーズ,牡5,笹川翼,大井・福永敏,逃げ,4.4,3,2,C2五 (C2六),40.0,515(+4),大井,22,中2週,,,0,リアルインパクト,Speightstown,
