馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クインズマカロン,牝4,石川倭,大井・立花伸,差し,8.2,5,6,C1八 九,39.2,410(-3),大井,20,中2週,,,0,マインドユアビスケッツ,エスポワールシチー,
2,2,サウスヴィルステラ,牝4,張田昂,大井・荒井朋弘,差し,5.4,4,4,風花特別(C1C2),40.1,526(-3),大井,19,中2週,,,0,ラニ,エンパイアメーカー,
3,3,ツートンショコラ,牝5,町田直,大井・蛯名雄太,追込,52.9,8,5,C2三 (C2四),39.2,475(+1),大井,18,中2週,,,0,グランデッツァ,キングヘイロー,
4,4,スピリチュアル,牝6,藤田凌,大井・月岡健二,差し,45.3,7,7,C1六 七,39.3,450(-1),大井,19,中2週,,,0,ヘニーヒューズ,リンカーン,
5,4,リュウノウィザード,牝4,千田洋,大井・吉井竜一,追込,170.3,12,7,C1八 九,39.6,486(0),大井,20,中2週,,,0,アニマルキングダム,ネオユニヴァース,
6,5,リアルサファリ,牝4,吉井章,大井・松浦裕之,差し,89.4,11,7,C1三 (C1四),39.7,470(0),大井,18,中2週,,,0,リアルスティール,Not For Sale,
7,5,ユーヒナタ,牝6,野畑凌,大井・村上頼章,差し,3.9,3,3,C1三 (C1四),39.0,483(-3),大井,18,中2週,,,0,ラニ,アジュディケーティング,
8,6,アレゴウドウレモン,牝4,達城龍,大井・上杉昌宏,追込,85.9,10,8,ひいらぎ(C1),38.3,489(+4),大井,97,中13週,,,0,バンブーエール,トーセンダンス,
9,6,ドナアフロディテ,牝5,安藤洋,大井・橋本和馬,先行,77.7,9,9,風花特別(C1C2),42.9,477(-2),大井,19,中2週,,,0,ドレフォン,フサイチコンコルド,
10,7,クイーンオブソウル,牝6,仲原大,大井・高野毅,追込,245.1,13,9,プルザト(B3),38.2,500(+6),大井,133,中18週,,,0,マインドユアビスケッツ,ダイワメジャー,
11,7,ポアゾンノアール,牝5,笹川翼,大井・中道啓二,逃げ,3.3,1,2,冬牡丹特(C2),38.4,493(-6),大井,21,中2週,,,0,ポアゾンブラック,キングカメハメハ,
12,8,クインズアトリア,牝5,和田譲,大井・佐宗応和,差し,26.5,6,7,C1三 (C1四),37.9,481(-2),大井,18,中2週,,,0,マクフィ,キングカメハメハ,
13,8,サクラジェンヌ,牝7,本田正,大井・福永敏,逃げ,3.6,2,3,C1三 (C1四),38.9,511(-4),大井,18,中2週,,,0,ドレフォン,キングカメハメハ,
