券種,組み合わせ,配当,人気
単勝,3,120,1
複勝,3,110,1
複勝,7,260,5
複勝,12,180,3
枠連,3-5,890,3
馬連,3-7,1280,4
ワイド,3-7,530,5
ワイド,3-12,280,3
ワイド,7-12,1640,15
馬単,3-7,1670,5
3連複,3-7-12,2610,7
3連単,3-7-12,7600,22
