券種,組み合わせ,配当,人気
単勝,12,520,2
複勝,12,170,2
複勝,11,200,3
複勝,2,220,4
枠連,7-7,1740,7
馬連,11-12,1250,3
ワイド,11-12,390,3
ワイド,2-12,550,6
ワイド,2-11,990,12
馬単,12-11,3740,12
3連複,2-11-12,3560,10
3連単,12-11-2,16490,39
