着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ベイビーザロック,牡3,55.0,野畑凌,1:54.8,,6,14.0,37.9,大井 田中正人,500(+2)
2,1,1,ロードルーチェ,牡3,55.0,藤本現暉,1:55.0,1.1/4,1,2.2,37.6,大井 鈴木啓之,502(+5)
3,6,6,アスコットミヤギ,牡3,55.0,笹川翼,1:55.2,1.1/4,3,5.3,38.1,大井 森下淳平,472(-9)
4,7,9,リコーヒューズ,牡3,55.0,本田正重,1:55.4,1,4,9.1,38.2,大井 荒山勝徳,499(+1)
5,5,5,ジョイセブン,牡3,55.0,秋元耕成,1:55.5,1/2,11,189.8,37.9,船橋 矢野義幸,466(-8)
6,8,10,ライジングステップ,牡3,55.0,E.シャ,1:55.5,アタマ,2,3.8,37.7,大井 藤田輝信,490(-2)
7,2,2,ディアシンバ,牡3,55.0,矢野貴之,1:55.6,クビ,7,16.5,37.8,大井 鈴木啓之,477(-3)
8,4,4,エスピエグル,牡3,55.0,西啓太,1:56.5,4,9,82.1,38.9,大井 堀千亜樹,454(+6)
9,6,7,アイリーズ,牡3,56.0,和田譲治,1:56.7,1.1/4,5,13.1,39.7,浦和 小久保智,471(+5)
10,3,3,クラウニングカップ,牡3,55.0,本橋孝太,1:57.6,4,8,46.8,39.5,船橋 山下貴之,495(+4)
11,8,11,ブライトドリーム,牡3,55.0,藤田凌,1:58.5,4,10,91.8,41.3,大井 高野毅,491(+8)
