着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,クールブリーズ,牡4,56.0,鷹見陸,1:41.8,,3,5.4,38.8,大井 的場直之,466(+4)
2,2,2,イフウドウドウ,牡4,56.0,藤田凌,1:41.8,クビ,4,9.4,38.8,大井 佐野謙二,532(+5)
3,4,4,ユウユウスターリー,牝8,54.0,安藤洋一,1:42.7,4,7,14.4,39.9,大井 月岡健二,430(-3)
4,7,9,バジルフレイバー,牝8,54.0,東原悠善,1:43.1,2,9,71.6,39.5,大井 井上弘之,462(-7)
5,6,6,アストラルゲート,牡3,55.0,岡村健司,1:43.2,クビ,1,2.5,40.4,大井 村上頼章,492(-2)
6,1,1,グリークトレジャー,牡4,56.0,本田正重,1:43.4,1,8,50.7,40.1,大井 田中正人,453(-1)
7,6,7,ダイヤノエース,牡4,56.0,西啓太,1:44.2,4,2,3.2,41.2,大井 真島大輔,540(+1)
8,8,11,テクノデザイン,牝6,51.0,▲小野俊斗,1:44.4,3/4,10,300.1,40.4,大井 庄子昭彦,425(+1)
9,8,10,スペイスフォース,牡7,56.0,張田昂,1:45.2,4,6,13.7,42.2,大井 橋本和馬,502(-11)
10,5,5,カレンマウラー,牡5,56.0,櫻井光輔,1:45.3,3/4,11,383.8,42.5,大井 堀江仁,480(+6)
11,7,8,ワイドリューレント,牝4,51.0,▲木澤奨,1:46.9,8,5,11.2,43.6,大井 高橋清顕,467(+39)
