券種,組み合わせ,配当,人気
単勝,9,330,2
複勝,9,150,2
複勝,5,170,3
複勝,3,270,4
枠連,5-7,750,3
馬連,5-9,680,3
ワイド,5-9,310,3
ワイド,3-9,520,7
ワイド,3-5,710,10
馬単,9-5,1310,4
3連複,3-5-9,1720,7
3連単,9-5-3,7200,25
