券種,組み合わせ,配当,人気
単勝,7,2960,7
複勝,7,630,10
複勝,9,330,6
複勝,12,150,2
枠連,5-6,3140,11
馬連,7-9,11200,28
ワイド,7-9,3470,34
ワイド,7-12,1550,18
ワイド,9-12,550,6
馬単,7-9,21050,51
3連複,7-9-12,9920,32
3連単,7-9-12,107220,289
