着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ヨシイチ,牡6,55.0,☆及川烈,1:56.0,,1,1.6,38.5,大井 吉井竜一,502(-1)
2,8,12,ディルムッド,牡4,56.0,笹川翼,1:57.1,5,4,8.7,39.2,大井 朝倉実,528(-4)
3,2,2,ショットオブザデイ,牡7,56.0,石川倭,1:57.2,1/2,9,55.5,38.6,大井 市村誠,493(-3)
4,7,11,ゲールタクト,牡5,56.0,吉井章,1:57.2,クビ,5,15.0,40.0,大井 月岡健二,458(-3)
5,7,10,サガノオウマサン,セ5,56.0,町田直希,1:57.5,1.3/4,11,136.7,38.6,大井 栗田泰昌,448(-7)
6,6,9,グリークトレジャー,牡4,56.0,本田正重,1:57.6,クビ,10,77.5,40.4,大井 田中正人,462(+9)
7,6,8,フォーチュネイト,セ9,53.0,▲杉山海波,1:58.0,2,6,16.0,40.8,大井 中道啓二,452(-1)
8,5,7,ピンナダ,セ5,56.0,野畑凌,1:58.1,1/2,3,8.5,39.5,大井 中道啓二,454(-1)
9,5,6,アンブロジアーナ,牝7,54.0,西啓太,1:58.2,1/2,8,31.3,39.7,大井 澤佳宏,433(-11)
10,4,5,エコロタイタン,牡7,56.0,鷹見陸,1:58.7,2.1/2,7,29.7,40.8,大井 立花伸,498(+1)
11,4,4,ヒシタイカン,セ6,56.0,矢野貴之,1:59.5,4,2,5.8,42.0,大井 澤佳宏,445(+13)
12,8,13,ラバテラリュージュ,牡6,56.0,服部茂史,1:59.6,3/4,12,209.6,42.0,大井 佐野謙二,522(+1)
13,1,1,インサイダー,セ5,56.0,仲原大生,2:00.3,3.1/2,13,226.8,42.0,大井 高橋清顕,487(-4)
