馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ユウユウザローズ,牝2,岡村健,大井・高岩孝敏,差し,252.2,10,9,2歳一,40.5,386(0),大井,21,中2週,,,0,トゥザワールド,アドマイヤベガ,
2,2,オレンジルシファー,牡2,菅原涼,大井・小野寺晋,差し,7.5,3,2,2歳 新馬,39.9,481(+6),大井,43,中5週,,,0,インティ,ワークフォース,
3,3,グレーヌドスタール,牡2,西啓太,大井・穂刈隆志,逃げ,9.5,4,3,2歳一,39.0,463(+3),大井,21,中2週,,,0,ステルヴィオ,フィガロ,
4,4,ユウユウメルツェン,牝2,達城龍,大井・大宮和也,差し,98.5,7,4,2歳一,39.8,452(+3),大井,21,中2週,,,0,タイセイレジェンド,ネオユニヴァース,
5,5,カミコ,牝2,本田正,大井・阪本一栄,差し,197.4,9,7,2歳一,41.1,484(+3),大井,21,中2週,,,0,インティ,メイショウボーラー,
6,5,デストロイヤー,牡2,野畑凌,大井・嶋田幸晴,差し,315.5,11,8,2歳一,39.5,482(+4),大井,21,中2週,,,0,サトノアラジン,ヴィクトワールピサ,
7,6,キョウエイアカギ,牡2,藤田凌,大井・阪本一栄,差し,2.5,2,2,2歳一,38.4,463(+1),大井,21,中2週,,,0,インティ,イーグルカフェ,
8,6,コールアップ,牡2,佐野遥,大井・高岩孝敏,差し,394.8,12,10,2歳一,40.3,482(+6),大井,21,中2週,,,0,オメガパフューム,ダンカーク,
9,7,アウン,牡2,矢野貴,大井・上杉昌宏,差し,86.5,6,6,2歳一,40.8,467(-9),大井,21,中2週,,,0,チュウワウィザード,ケイムホーム,
10,7,ケンブラック,牡2,藤本現,大井・高橋清顕,先行,1.8,1,1,2歳一,38.3,500(+6),大井,21,中2週,,,0,パイロ,スパイキュール,
11,8,モンロワ,牡2,和田譲,大井・大宮和也,逃げ,,,3,2歳 新馬,41.3,511(+12),大井,43,中5週,,,0,サトノアラジン,ゴールドアリュール,
12,8,フレンドトネール,牡2,鷹見陸,大井・上杉昌宏,差し,194.6,8,4,2歳 新馬,40.9,467(+10),大井,22,中2週,,,0,サンダースノー,ゴールドヘイロー,
