コーナー,通過順
2コーナー,"5,(4,11),13,(2,10),12,7,(3,9),8,1,6"
3コーナー,"5,(4,11),(2,13),10,3,(12,7),9,8,1,6"
4コーナー,"5,(4,11),(2,13),(3,10),(12,7),1,8,9,6"
