券種,組み合わせ,配当,人気
単勝,9,120,1
複勝,9,100,1
複勝,11,290,7
複勝,1,170,2
枠連,6-7,880,4
馬連,9-11,880,4
ワイド,9-11,340,3
ワイド,1-9,220,1
ワイド,1-11,1020,9
馬単,9-11,1090,4
3連複,1-9-11,1380,2
3連単,9-11-1,4190,8
