馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トワイライト,牡4,矢野貴,大井・福永敏,差し,11.9,4,8,C2九 (C2十),38.1,446(-4),大井,86,中11週,,,0,ナダル,ディープインパクト,
2,2,バーミーズルビー,牝4,東原悠,大井・佐々木洋,差し,163.8,8,10,C2 選抜,40.1,439(-1),大井,12,中1週,,,0,ブリックスアンドモルタル,Successful Appeal,
3,3,インペリオ,牡5,安藤洋,大井・小野寺晋,差し,137.7,7,10,C2八 九,39.5,468(-2),大井,14,中1週,,,0,インカンテーション,Mutakddim,
4,4,ジェノベーゼ,牡5,仲原大,大井・岡野尚光,差し,294.2,10,11,C2六 七,42.7,478(0),大井,13,中1週,,,0,コパノリチャード,クロフネ,
5,5,ジョーアラモード,牡6,鷹見陸,大井・蛯名雄太,差し,7.8,3,3,C2八 九,38.3,485(-4),大井,35,中4週,,,0,ジョーカプチーノ,エンパイアメーカー,
6,6,グッドルックス,牡6,本村直,大井・高岩孝敏,差し,301.7,11,14,四谷見附(C2),41.0,523(+1),大井,13,中1週,,,0,タリスマニック,マンハッタンカフェ,
7,6,チュウオーハグラー,牡4,石川駿,大井・松浦裕之,差し,201.8,9,10,C2六 七,38.4,483(-1),大井,13,中1週,,,0,タワーオブロンドン,Doyen,
8,7,ツァガーンサル,牝4,本田正,大井・渡辺和雄,差し,1.3,1,,,,536(-4),大井,34,中4週,,,0,Not This Time,Brilliant Speed,
9,7,コトリノサエズリ,牝4,藤本現,大井・鷹見浩,逃げ,4.9,2,3,C2六 七,38.5,497(0),大井,13,中1週,,,0,パイロ,ゴールドアリュール,
10,8,カルデア,牡5,千田洋,大井・村上頼章,先行,31.7,6,5,C2六 七,41.5,470(-3),大井,13,中1週,,,0,ブリックスアンドモルタル,Refuse to Bend,
11,8,セイバー,牡5,吉井章,大井・吉井竜一,差し,16.6,5,9,C2八 九,39.8,504(+7),大井,14,中1週,,,0,ディスクリートキャット,ロックオブジブラルタル,
