着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,アスコットミヤギ,牡3,56.0,笹川翼,1:44.9,,1,1.2,39.9,大井 森下淳平,484(+6)
2,4,4,エヌケイサイボウ,牡3,56.0,町田直希,1:45.0,1/2,7,104.7,40.0,大井 蛯名雄太,428(-1)
3,8,11,リュウノギフト,牡3,56.0,藤本現暉,1:45.7,3.1/2,6,26.4,40.3,大井 鷹見浩,459(-12)
4,3,3,ガンダーラ,牡3,56.0,石川倭,1:45.8,1/2,2,5.6,40.8,大井 阪本一栄,475(-9)
5,5,5,ラブリーネイティブ,牝3,54.0,野畑凌,1:46.1,1.3/4,4,13.2,40.7,大井 中道啓二,449(-4)
6,6,7,ジェイケイティアラ,牝3,54.0,吉井章,1:47.2,5,3,11.7,41.1,大井 吉井竜一,486(-3)
7,8,10,ハヤテノシンノスケ,牡3,56.0,藤田凌,1:47.2,アタマ,5,18.3,40.8,大井 高野毅,448(-6)
8,6,6,ベストチング,牡3,56.0,東原悠善,1:48.3,5,8,108.3,42.4,大井 鈴木啓之,478(+1)
9,7,9,ハッピーワイド,牡3,56.0,服部茂史,1:48.3,クビ,11,179.1,42.9,大井 渡部則夫,498(-7)
10,1,1,リトルエース,牝3,52.0,△中山遥人,1:48.8,2.1/2,10,170.3,43.0,大井 佐宗応和,401(-1)
11,2,2,レッドスカイ,牡3,56.0,鷹見陸,1:50.4,8,9,115.5,44.3,大井 渡部則夫,490(-4)
