券種,組み合わせ,配当,人気
単勝,4,110,1
複勝,4,110,1
複勝,5,230,3
馬連,4-5,430,2
ワイド,4-5,270,3
ワイド,2-4,280,4
ワイド,2-5,990,13
馬単,4-5,600,3
3連複,2-4-5,1730,9
3連単,4-5-2,3830,15
