馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウタビズキ,牡4,藤田凌,大井・阪本一栄,先行,7.6,3,3,BSイレ(B3),38.9,475(0),大井,22,中2週,,,0,レイデオロ,サウスヴィグラス,
2,2,グロワールスカイ,牡4,和田譲,大井・渡辺和雄,差し,15.7,4,1,ジン・ラ(C1四),38.5,503(+3),大井,20,中2週,,,0,ゴールドドリーム,シンボリクリスエス,
3,3,ヴァルタリ,牡5,佐野遥,大井・阪本一栄,追込,306.5,11,5,B3六,38.8,522(+2),大井,22,中2週,,,0,トランセンド,エンパイアメーカー,
4,4,レディメローラ,牝6,杉山海,大井・米田英世,差し,348.8,12,11,リキラリ(B3),38.3,428(-1),大井,22,中2週,,,0,ビッグアーサー,ステイゴールド,
5,5,フェアゴー,牡4,矢野貴,大井・須田和伸,差し,1.5,1,1,桂坂賞競(B3),39.3,496(-2),大井,42,中5週,,,0,ミスターメロディ,ゼンノロブロイ,
6,5,ニフェーデービル,セ6,笹川翼,大井・福田真広,差し,29.3,6,6,C3ー3,42.1,490(+10),高知,114,中15週,,,0,ルーラーシップ,ゴールドアリュール,
7,6,ユーヒナタ,牝6,池谷匠,大井・村上頼章,差し,265.0,10,12,BSイレ(B3),40.6,469(-2),大井,22,中2週,,,0,ラニ,アジュディケーティング,
8,6,ケンヴィヴァルディ,牡5,達城龍,大井・堀千亜樹,差し,30.5,7,3,鼠坂賞競(B3),39.0,526(0),大井,23,中2週,,,0,モンテロッソ,トニービン,
9,7,ラモラック,牡6,西啓太,大井・佐宗応和,差し,3.7,2,2,桂坂賞競(B3),39.3,528(0),大井,42,中5週,,,0,ラニ,キングカメハメハ,
10,7,ゴンザーゴ,牡5,安藤洋,大井・福永敏,差し,85.8,8,3,へび座特(C1),39.2,472(+2),大井,24,中2週,,,0,ブリックスアンドモルタル,ロードカナロア,
11,8,エスプリブルズアイ,牡7,西優哉,大井・澤佳宏,先行,23.2,5,3,犬坂賞競(B3),39.2,470(+3),大井,21,中2週,,,0,シビルウォー,ブラックタキシード,
12,8,アウトビアンキ,牡6,藤本現,大井・高橋清顕,差し,143.8,9,5,円良田湖(B3),38.8,516(-3),浦和,10,連闘,,,0,ベストウォーリア,タニノギムレット,
