着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,ニシノコヌカアメ,牝4,51.0,▲西優哉,1:43.8,,7,13.8,40.5,大井 市村誠,459(-2)
2,6,8,カルサパラストリス,セ4,55.0,☆中山遥人,1:44.3,2.1/2,3,6.8,40.6,大井 阪本一栄,446(-3)
3,6,9,シルフラ,牝4,54.0,佐野遥久,1:44.8,2.1/2,5,13.2,41.5,大井 栗田泰昌,471(+3)
4,8,12,サンバフレイバー,牝7,54.0,和田譲治,1:44.8,クビ,4,6.9,41.4,大井 月岡健二,466(+7)
5,4,5,アメシスト,牝4,54.0,藤本現暉,1:44.9,1/2,6,13.8,41.2,大井 森下淳平,469(+1)
6,2,2,アエノジャッジ,牡5,56.0,吉原寛人,1:45.2,1.3/4,2,4.4,41.6,大井 大宮和也,504(-2)
7,5,6,グランドターギー,セ4,56.0,野畑凌,1:45.7,2.1/2,9,31.0,41.8,大井 渡辺和雄,481(+5)
8,7,10,スマートシエラ,牝4,54.0,吉井章,1:46.1,2,1,2.7,42.4,大井 松浦裕之,452(+1)
9,7,11,トーセンディーン,牡4,56.0,田中洸多,1:46.1,ハナ,11,60.5,42.0,大井 橋本和馬,493(+2)
10,1,1,カプチーノ,牝4,54.0,西啓太,1:46.3,1,10,35.8,42.4,大井 佐々木洋,449(+1)
11,4,4,サブノルアナ,牝4,54.0,藤田凌,1:47.3,5,8,14.8,43.9,大井 阪本一栄,455(+3)
12,5,7,ラッキーロジータ,牝4,53.0,☆谷内貫太,1:48.7,7,12,92.9,44.3,大井 佐宗応和,508(+22)
取消,3,3,オールスターズ,牡8,56.0,安藤洋一,,,,,,大井 藤田輝信,
