着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,7,マスターオブライフ,セ5,53.0,御神本訓,1:11.3,,1,2.0,36.5,大井 藤田輝信,504(-3)
2,7,8,ブルーヒサシン,牡4,57.0,藤田凌,1:11.3,ハナ,2,2.9,36.8,大井 立花伸,514(-5)
3,3,3,ハチメンロッピ,牡6,57.0,笹川翼,1:11.7,2,4,9.6,36.9,大井 米田英世,538(+26)
4,6,6,ディキシーガンナー,牡6,55.0,矢野貴之,1:11.9,3/4,3,4.2,37.5,大井 荒山勝徳,495(-5)
5,8,9,シビックドリーム,牡4,55.0,安藤洋一,1:12.0,1/2,6,53.7,36.8,大井 米田英世,509(-11)
6,2,2,ゼルトザーム,牡5,57.0,新原周馬,1:13.0,5,5,50.9,37.7,大井 福永敏,498(-2)
7,5,5,スピリットガイド,セ5,57.0,和田譲治,1:13.2,3/4,8,63.0,37.3,大井 中道啓二,532(+7)
8,8,10,ゴッドセンド,牡6,55.0,野畑凌,1:13.8,3,9,219.9,39.1,大井 藤田輝信,489(-1)
9,1,1,イチニチショチョウ,牡5,52.0,☆谷内貫太,1:14.5,3.1/2,10,238.4,38.2,大井 嶋田幸晴,502(+4)
10,4,4,ルイス,牡6,57.0,本田正重,1:16.1,8,7,55.5,40.5,大井 月岡健二,504(-1)
