馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ネフェルトゥム,牡4,安藤洋,大井・佐宗応和,先行,26.7,7,14,がんばれ(C1四),41.5,507(0),大井,34,中4週,,,0,コパノリッキー,アジュディケーティング,
2,2,アフロライデル,牡4,本田正,大井・的場直之,先行,8.5,4,5,パリジャ(C1四),39.8,506(0),大井,20,中2週,,,0,スマートファルコン,ハービンジャー,
3,3,レーベンヘルツ,牡5,古岡勇,大井・遠藤茂,差し,83.0,10,6,八丈島フ(C1四),37.4,484(-1),大井,20,中2週,,,0,スワーヴリチャード,クロフネ,
4,4,バンドールロゼ,牡7,菅原涼,大井・小野寺晋,差し,384.9,12,11,パリジャ(C1四),42.1,492(-1),大井,20,中2週,,,0,ロージズインメイ,サクラバクシンオー,
5,5,スズノハマヤ,セ6,吉原寛,大井・福田真広,差し,4.4,3,5,アフィニ(C1),39.9,474(-1),大井,21,中2週,,,0,キンシャサノキセキ,Almutawakel,
6,5,ヴィジブルライト,牡4,,大井・渡辺和雄,差し,13.6,5,3,C1六 七,37.3,487(+2),大井,21,中2週,,,0,ヘニーヒューズ,ディープインパクト,
7,6,キタサンユニゾン,牡8,鷹見陸,大井・米田英世,差し,35.7,8,9,うみへび(C1),40.8,498(+1),大井,23,中2週,,,0,ホッコータルマエ,ディープスカイ,
8,6,ミスタージョン,牡4,吉井章,大井・森下淳平,差し,2.3,1,1,3歳一 (3歳二),38.7,490(+4),大井,272,中38週,,Y,0,ミスターメロディ,フレンチデピュティ,
9,7,ゼイトク,牡5,笹川翼,大井・上杉昌宏,差し,3.9,2,1,八丈島フ(C1四),36.6,469(-15),大井,20,中2週,,,0,モンテロッソ,ロイヤルウエスト,
10,7,ジャストリアン,牝4,瀬川将,大井・市村誠,先行,115.6,11,10,パリジャ(C1四),42.2,465(-6),大井,20,中2週,,,0,キタサンミカヅキ,スペシャルウィーク,
11,8,エスプリワールド,牡4,西優哉,大井・澤佳宏,差し,44.6,9,8,がんばれ(C1四),39.4,453(-5),大井,34,中4週,,,0,トゥザワールド,スキャン,
12,8,ヴァンビー,セ5,藤本現,大井・上杉昌宏,差し,23.0,6,3,パリジャ(C1四),38.9,505(0),大井,20,中2週,,,0,シャンハイボビー,アグネスタキオン,
