着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ダイヤノエース,牡4,56.0,西啓太,1:47.0,,1,1.9,40.8,大井 真島大輔,538(-2)
2,6,7,シャークウォーニン,牡8,55.0,☆中山遥人,1:47.1,3/4,4,11.1,39.9,大井 佐宗応和,475(-5)
3,6,6,ルリモンハナバチ,牝4,51.0,▲杉山海波,1:47.4,1.1/2,3,5.9,41.0,大井 庄子昭彦,449(-3)
4,1,1,ユイノサンバンカン,牡5,56.0,東原悠善,1:47.7,1.1/2,7,47.0,40.8,大井 庄子昭彦,471(+7)
5,8,10,アリーバ,牝5,54.0,高橋昭平,1:48.0,1.1/2,6,28.7,41.3,大井 立花伸,442(+19)
6,7,9,コスモギンガ,牝9,54.0,田中洸多,1:48.2,3/4,9,107.8,40.2,大井 小野寺晋,482(0)
7,5,5,ハヴィティペイ,牡8,56.0,櫻井光輔,1:48.4,1,10,189.1,40.9,大井 高岩孝敏,488(+6)
8,3,3,メイショウトキイロ,牝4,54.0,藤本現暉,1:48.4,アタマ,5,11.9,41.7,大井 大宮和也,485(-7)
9,8,11,ミュークエンペラー,牡4,53.0,▲木澤奨,1:48.4,クビ,8,97.6,40.9,大井 栗田裕光,487(+2)
10,7,8,ショウナンマナ,牝6,54.0,中村尚平,1:54.2,大,11,252.0,44.0,大井 庄子昭彦,470(-1)
中止,2,2,アンタンシオン,牝4,54.0,矢野貴之,,,2,3.3,,大井 福永敏,501(-3)
