着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,アイビーブリザード,牡4,56.0,安藤洋一,1:14.2,,1,1.0,36.9,大井 荒山勝徳,525(+1)
2,5,6,レジスタ,セ4,56.0,鷹見陸,1:16.2,10,2,9.2,38.5,大井 福田真広,529(-1)
3,4,4,ドッチナンダイ,牡4,56.0,東原悠善,1:17.1,4,3,30.5,38.7,大井 澤佳宏,451(-3)
4,6,9,ハルウララカ,牝4,54.0,町田直希,1:17.7,3,7,98.7,39.6,大井 栗田泰昌,414(-3)
5,1,1,シュヴァルツボーイ,牡4,53.0,▲高橋優,1:18.2,2.1/2,5,75.7,40.1,大井 澤佳宏,505(+1)
6,4,5,マリーラークスパー,牝4,51.0,▲杉山海波,1:18.2,アタマ,9,108.1,39.3,大井 岡野尚光,486(-11)
7,7,11,ヴィクストリア,牡4,56.0,服部茂史,1:18.3,1/2,11,176.4,40.1,大井 鷹見浩,445(-12)
8,8,12,パワーディライト,牡4,56.0,高野誠毅,1:18.4,1/2,13,201.6,38.9,大井 渡部則夫,515(-3)
9,7,10,ソリタリオカズ,牡4,55.0,☆谷内貫太,1:18.8,2,10,121.8,39.2,大井 渡部則夫,455(-2)
10,3,3,オキアガリコボシ,牝4,54.0,桑村真明,1:19.0,1,6,90.5,39.9,大井 栗田裕光,451(0)
11,5,7,リケアドアーズ,牝4,54.0,横川怜央,1:20.0,5,12,180.4,41.2,大井 久保杉隆,467(-5)
12,6,8,トマチョップアクア,牝4,54.0,石川駿介,1:20.4,2,8,99.1,40.9,大井 松浦裕之,410(-9)
中止,2,2,エアドロップ,牡4,56.0,江里口裕,,,4,36.9,,大井 渡辺和雄,542()
