着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,ストロングフレイヤ,牝6,54.0,藤本現暉,1:16.2,,1,1.9,38.7,大井 蛯名雄太,443(-1)
2,7,11,マーカンエミーオ,牡6,56.0,菅原涼太,1:16.4,1,3,6.3,39.3,大井 嶋田幸晴,454(-13)
3,8,13,ジーティーユウビ,牝4,53.0,☆谷内貫太,1:16.5,3/4,5,7.3,39.3,大井 中道啓二,433(-20)
4,6,10,ダークフェニックス,牡4,56.0,鷹見陸,1:16.6,3/4,4,7.3,39.6,大井 藤田輝信,501(0)
5,3,4,ステラニーナ,牝4,54.0,松崎正泰,1:17.0,2,7,39.7,37.7,大井 高野毅,495(+5)
6,4,6,マリーラークスパー,牝4,51.0,▲杉山海波,1:17.1,3/4,10,135.8,39.3,大井 岡野尚光,493(-1)
7,8,14,ドッチナンダイ,牡4,56.0,東原悠善,1:17.3,1,9,68.3,39.4,大井 澤佳宏,456(+7)
8,2,2,ピュアリヤン,セ4,56.0,笹川翼,1:17.4,クビ,2,5.3,40.0,大井 森下淳平,486(-24)
9,6,9,マルヨリヴィエラ,牝5,53.0,☆中山遥人,1:17.7,1.3/4,6,37.3,38.6,大井 赤嶺本浩,456(-1)
10,3,3,ソリタリオカズ,牡4,56.0,仲原大生,1:17.8,クビ,14,317.0,40.2,大井 渡部則夫,442(-7)
11,7,12,ココインシデンス,牝4,54.0,新原周馬,1:17.9,1/2,11,233.4,39.2,大井 澤佳宏,382(+4)
12,4,5,バンビチャン,牝4,54.0,横川怜央,1:17.9,クビ,12,267.9,39.9,大井 久保杉隆,383(+4)
13,5,8,セルディヴィジョン,牡4,56.0,西啓太,1:17.9,ハナ,8,45.4,39.5,大井 佐宗応和,470(0)
14,1,1,ヴィクストリア,牡4,53.0,▲高橋優,1:18.4,2.1/2,13,286.0,40.0,大井 鷹見浩,445(-5)
