馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,チカッパ,牡5,矢野貴,大井・佐宗応和,追込,2.1,1,8,,35.7,508(-8),東京,37,中4週,Y,,2,リアルスティール,Into Mischief,
2,1,ミルトクレイモー,牡6,石川倭,大井・橋本和馬,追込,55.3,10,4,,37.5,517(-26),船橋,28,中3週,,,2,バゴ,マンハッタンカフェ,
3,2,ギャルダル,セ8,和田譲,船橋・川島正一,差し,69.4,11,5,,38.5,485(-5),船橋,28,中3週,,,0,ホッコータルマエ,ネオユニヴァース,
4,2,フジユージーン,牡5,杉山海,大井・岡野尚光,差し,35.5,8,3,,36.5,604(+21),大井,119,中16週,,,0,ゴールデンバローズ,スウィフトカレント,
5,3,ライラボンド,牡7,飛田愛,船橋・新井清重,差し,160.1,13,4,,38.8,530(-2),船橋,158,中22週,,,0,キズナ,アドマイヤドン,
6,3,マースインディ,牡1,藤本現,大井・阪本一栄,差し,738.2,16,14,,39.2,478(-6),大井,21,中2週,,,0,カジノドライヴ,ネオユニヴァース,
7,4,ティアラフォーカス,牡7,達城龍,大井・宗形竹見,先行,237.3,15,3,,37.3,566(+3),川崎,8,連闘,,,0,パイロ,フサイチリシャール,
8,4,ナンセイホワイト,牡6,安藤洋,大井・米田英世,差し,14.1,5,7,,39.3,505(-7),大井,71,中9週,,,0,タリスマニック,ステイゴールド,
9,5,ジョージテソーロ,牡5,落合玄,浦和・小久保智,差し,24.2,7,1,,37.5,474(-9),浦和,12,中1週,,,2,ベストウォーリア,カジノドライヴ,
10,5,イグザルト,牡7,澤田龍,大井・荒山勝徳,差し,15.0,6,4,,37.4,506(-10),大井,119,中16週,,,1,ドゥラメンテ,Stormy Atlantic,
11,6,ナスティウェザー,牡5,西啓太,大井・坂井英光,先行,7.8,4,7,,39.7,475(-6),大井,21,中2週,,,2,パイロ,ディープスカイ,
12,6,サトノテンペスト,牡8,笹川翼,大井・真島大輔,差し,5.3,2,1,,37.0,513(0),大井,119,中16週,,,0,ハーツクライ,Street Cry,
13,7,ドリームビリーバー,牡7,藤田凌,大井・阪本一栄,差し,214.3,14,6,,37.4,478(-4),大井,55,中7週,,,0,ドレフォン,ディープインパクト,
14,7,コパノパサディナ,牡6,御神本,船橋・森泰斗,差し,5.5,3,1,,37.1,543(-3),船橋,28,中3週,,,0,コパノリッキー,アグネスデジタル,
15,8,コンティノアール,牡6,吉井章,船橋・山田信大,差し,47.8,9,16,,39.3,551(+9),京都,59,中7週,Y,,3,ドレフォン,キングカメハメハ,
16,8,ベルダーイメル,牡9,吉原寛,大井・福永敏,差し,82.0,12,3,,38.9,485(+9),名古屋,40,中5週,,,1,オルフェーヴル,スニッツェル,
