着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,サクハル,牡7,56.0,野畑凌,1:13.2,,5,12.6,37.4,大井 坂井英光,502(-1)
2,8,16,スノーキャンドル,牝4,54.0,御神本訓,1:13.3,1/2,2,4.1,37.5,大井 渡辺和雄,464(+8)
3,2,3,ティーズエナジー,牝5,53.0,☆谷内貫太,1:13.4,3/4,15,149.4,37.8,大井 嶋田幸晴,448(0)
4,7,14,リッキーフェイス,牝5,51.0,▲西優哉,1:13.8,2,13,114.6,37.7,大井 澤佳宏,482(-2)
5,3,6,ホワイトマジック,牡4,56.0,矢野貴之,1:13.9,クビ,1,3.6,37.8,大井 市村誠,457(-1)
6,1,2,ワンウェイ,牡5,56.0,和田譲治,1:14.1,1,6,12.8,36.7,大井 松浦裕之,517(-2)
7,6,11,オースミメッシーナ,牝7,54.0,高野誠毅,1:14.1,クビ,12,103.4,37.5,大井 鷹見浩,477(+2)
8,4,7,クリティカルヒット,牡5,56.0,笹川翼,1:14.1,クビ,4,10.6,36.9,大井 福永敏,581(-6)
9,7,13,カガヤキトップ,牝4,54.0,高橋昭平,1:14.3,3/4,8,13.3,37.9,大井 立花伸,443(+1)
10,6,12,モントーク,牝5,53.0,☆中山遥人,1:14.3,アタマ,3,4.8,37.3,大井 佐野謙二,457(+2)
11,5,10,サブノコイゴコロ,牝5,51.0,▲高橋優,1:14.4,3/4,11,99.2,37.6,大井 鷹見浩,460(-2)
12,4,8,フェスティヴルディ,牡5,56.0,本田正重,1:14.7,1.1/2,9,14.9,38.3,大井 堀千亜樹,508(0)
13,3,5,アンフォラ,牝6,54.0,菅原涼太,1:15.2,2.1/2,16,287.2,39.0,大井 堀千亜樹,481(+3)
14,5,9,ヤマノウォーリア,牡6,56.0,藤本現暉,1:15.2,ハナ,14,140.4,38.8,大井 佐々木洋,498(+1)
15,2,4,マルヨジョーダン,セ6,53.0,▲杉山海波,1:15.9,3.1/2,7,12.9,38.7,大井 市村誠,490(+4)
16,1,1,サブノリョウマ,牡7,56.0,鷹見陸,1:16.7,4,10,81.3,39.0,大井 阪本一栄,464(-6)
