コーナー,通過順
1コーナー,"(6,3)-7-(1,5),2-8-(4,9)-10"
2コーナー,"(3,6)-7-(1,5),2-8,9,4-10"
3コーナー,"(6,7,5),(1,9),(2,8),(3,4,10)"
4コーナー,"(6,7),5,1,9-2,(8,4)-10=3"
