券種,組み合わせ,配当,人気
単勝,8,720,4
複勝,8,190,4
複勝,7,190,3
複勝,4,140,2
枠連,5-5,1960,6
馬連,7-8,1840,6
ワイド,7-8,560,7
ワイド,4-8,440,5
ワイド,4-7,350,4
馬単,8-7,4420,14
3連複,4-7-8,1950,6
3連単,8-7-4,15200,50
