券種,組み合わせ,配当,人気
単勝,6,110,1
複勝,6,100,1
複勝,4,120,2
複勝,7,170,4
枠連,4-6,240,1
馬連,4-6,250,1
ワイド,4-6,140,1
ワイド,6-7,220,3
ワイド,4-7,520,8
馬単,6-4,270,1
3連複,4-6-7,650,3
3連単,6-4-7,1450,3
