券種,組み合わせ,配当,人気
単勝,12,340,2
複勝,12,200,2
複勝,2,340,5
複勝,8,1360,10
枠連,2-7,1210,5
馬連,2-12,2150,9
ワイド,2-12,880,9
ワイド,8-12,3180,29
ワイド,2-8,9870,51
馬単,12-2,3520,12
3連複,2-8-12,30560,77
3連単,12-2-8,94260,267
