着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,リベイクフルシティ,セ6,57.0,和田譲治,1:52.6,,6,22.3,38.0,大井 宗形竹見,514(0)
2,5,9,サントノーレ,牡5,57.0,横山武史,1:53.5,4,1,1.9,39.7,大井 荒山勝徳,534(-12)
3,1,1,ナンセイホワイト,牡6,57.0,安藤洋一,1:53.7,1.1/4,3,7.8,39.6,大井 米田英世,512(+7)
4,1,2,ヒーローコール,牡6,57.0,丹内祐次,1:53.9,1,7,32.1,39.7,浦和 小久保智,508(-4)
5,6,11,カズプレスト,牡7,55.0,藤田凌,1:54.0,クビ,5,13.9,40.0,大井 渡辺和雄,533(-4)
6,8,15,ミックファイア,牡6,57.0,吉原寛人,1:54.3,1.1/2,9,46.5,40.1,大井 渡辺和雄,493(-1)
7,2,4,ダテノショウグン,牡5,57.0,御神本訓,1:54.3,アタマ,8,35.9,39.2,大井 森下淳平,496(+6)
8,8,16,ヴィクティファルス,セ8,57.0,笹川翼,1:54.3,クビ,4,12.6,39.4,大井 藤田輝信,482(0)
9,3,6,ディープリボーン,牡6,57.0,石川倭,1:54.5,3/4,2,3.5,39.9,大井 真島大輔,472(-4)
10,4,8,ゴールドレガシー,牡8,58.0,E.シャ,1:54.9,2,12,74.6,40.3,大井 藤田輝信,501(+1)
11,7,14,ハデスキーパー,牡8,57.0,達城龍次,1:55.5,3,15,428.9,40.7,大井 堀千亜樹,518(-2)
12,5,10,サヨノネイチヤ,牡7,59.0,西啓太,1:55.8,1.1/2,11,68.3,41.9,大井 坂井英光,502(+3)
13,4,7,ベルグラシアス,牝4,53.0,町田直希,1:56.2,2,14,391.4,40.3,大井 市村誠,455(-3)
14,2,3,ドナギニー,牝4,55.0,張田昂,1:56.5,1.1/2,13,372.0,40.6,大井 中道啓二,490(+1)
15,7,13,マースインディ,牡11,57.0,藤本現暉,1:56.5,クビ,16,557.5,38.6,大井 阪本一栄,478(+5)
16,3,5,マウンテンローレル,牡4,57.0,矢野貴之,1:56.9,2,10,59.5,42.3,大井 福田真広,475(-7)
