着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,イデアイゴッソウ,牡5,55.0,秋元耕成,1:39.7,,4,6.5,37.1,浦和 鹿沼良和,471(-5)
2,7,9,ソニックスター,セ5,57.0,笹川翼,1:39.8,3/4,1,3.0,38.0,大井 藤田輝信,529(-19)
3,5,5,ムットクルフェ,セ5,57.0,矢野貴之,1:41.0,6,3,5.6,38.4,大井 的場直之,486(-1)
4,7,10,エイシンピストン,牡8,57.0,安藤洋一,1:41.4,2,5,13.7,38.5,大井 藤田輝信,470(+7)
5,8,12,リコールガー,牡6,57.0,野畑凌,1:41.7,1.1/2,2,3.1,39.8,大井 荒山勝徳,543(+3)
6,8,11,ケンアトラス,牡5,57.0,藤本現暉,1:42.0,1.1/2,6,15.6,39.1,浦和 繁田健一,485(0)
7,4,4,ノーブルゲイル,牡5,57.0,本田正重,1:42.0,クビ,7,19.1,38.9,大井 佐野謙二,506(+1)
8,3,3,ビシャモンテン,牡8,55.0,藤田凌,1:42.3,1.3/4,10,61.8,38.6,大井 荒井朋弘,515(-3)
9,6,8,リチャ,牡6,57.0,達城龍次,1:42.4,1/2,12,108.8,38.3,大井 堀千亜樹,502(-4)
10,6,7,ミルニュイ,牝7,55.0,鷹見陸,1:43.0,3,9,58.3,40.7,大井 田中正人,527(-3)
11,2,2,ベニッシモ,セ7,57.0,菅原涼太,1:44.1,5,11,96.8,41.5,大井 堀千亜樹,473(-1)
12,5,6,タンゴノアール,牡5,57.0,御神本訓,1:47.2,大,8,26.2,42.5,大井 上杉昌宏,515(+5)
