コーナー,通過順
1コーナー,"(11,13),(3,12,2,14),5,(6,9)-(4,8)-(7,10)"
2コーナー,"(11,13,2)-3,12,14,5,(6,9)-4,8-7,10"
3コーナー,"(11,13,2)-(3,14),(5,9),12,6=4-8-(7,10)"
4コーナー,"(11,13,2)-3,(5,14,9),6,12-4-8-(7,10)"
