券種,組み合わせ,配当,人気
単勝,1,440,2
複勝,1,120,2
複勝,11,370,6
複勝,2,110,1
枠連,1-7,830,3
馬連,1-11,5910,16
ワイド,1-11,1140,14
ワイド,1-2,170,1
ワイド,2-11,740,8
馬単,1-11,8270,22
3連複,1-2-11,2200,6
3連単,1-11-2,23640,69
