券種,組み合わせ,配当,人気
単勝,2,100,1
複勝,2,100,1
複勝,7,170,4
複勝,8,120,2
馬連,2-7,600,3
ワイド,2-7,230,4
ワイド,2-8,170,2
ワイド,7-8,610,7
馬単,2-7,580,4
3連複,2-7-8,770,3
3連単,2-7-8,2110,5
