馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サイカンサンユウ,牡3,安藤洋,大井・坂井英光,差し,138.7,9,4,3歳一 (3歳二),39.4,473(-4),大井,17,中1週,,,0,ルヴァンスレーヴ,Gone West,
2,2,ロウリュ,牡3,御神本,大井・森下淳平,差し,3.8,2,8,,37.9,512(+1),大井,19,中2週,,,0,ミスターメロディ,ヘニーヒューズ,
3,3,オーヴァザトラブル,牡3,和田譲,大井・中道啓二,差し,175.1,10,7,3歳一 (3歳二),39.8,520(-4),大井,17,中1週,,,0,サートゥルナーリア,Siyouni,
4,4,オリジナルパターン,牡3,西啓太,浦和・小久保智,逃げ,22.9,5,1,若水特別(3歳),39.2,517(+5),浦和,61,中8週,,,0,タイセイレジェンド,アドマイヤマックス,
5,5,ジャスティス,牡3,達城龍,大井・宗形竹見,差し,88.9,7,16,,40.7,469(-3),大井,19,中2週,,,0,シニスターミニスター,エスポワールシチー,
6,6,サンラザール,牡3,矢野貴,大井・藤田輝信,先行,1.4,1,5,3歳1勝クラス,37.3,506(-10),東京,37,中4週,Y,,3,クリソベリル,キングカメハメハ,
7,7,プロローク,牡3,藤田凌,大井・澤佳宏,差し,44.7,6,15,,40.4,471(+2),大井,19,中2週,,,0,バゴ,ハイアーゲーム,
8,7,ロードルーチェ,牡3,藤本現,大井・鈴木啓之,追込,7.7,3,2,内川賞(3歳二),37.0,497(+4),大井,17,中1週,,,0,フォーウィールドライブ,パイロ,
9,8,マッスル,牡3,笹川翼,浦和・繁田健一,差し,15.8,4,2,フェブラ(3歳),38.5,469(-7),川崎,34,中4週,,,0,シニスターミニスター,ヘニーヒューズ,
10,8,ノンフィクション,牡3,吉井章,大井・的場直之,差し,126.5,8,1,3歳四 五,39.3,468(-1),大井,17,中1週,,,0,キャプテンキング,アグネスタキオン,
