券種,組み合わせ,配当,人気
単勝,8,630,3
複勝,8,190,5
複勝,9,180,3
複勝,1,110,1
枠連,6-6,3910,10
馬連,8-9,3760,11
ワイド,8-9,780,9
ワイド,1-8,260,2
ワイド,1-9,270,3
馬単,8-9,7420,17
3連複,1-8-9,1300,4
3連単,8-9-1,18950,56
