馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サブノマカナ,牝4,高橋昭,大井・立花伸,差し,6.8,2,1,ディキ・(C2),38.6,474(+1),大井,20,中2週,,,0,レッドファルクス,ローエングリン,
2,2,リコーグロック,牝6,矢野貴,大井・蛯名雄太,先行,15.3,5,7,お陰様で(B2),42.0,477(+19),園田,253,中35週,,Y,0,ディスクリートキャット,ゴールドアリュール,
3,3,マヒロ,牝4,高野誠,大井・高橋清顕,差し,105.7,10,11,C2三 (C2四),39.6,444(0),大井,19,中2週,,,0,マクフィ,アグネスタキオン,
4,4,ダイヤメ,牡5,吉井章,大井・吉井竜一,差し,7.4,4,5,C2四 (C2五),38.3,491(+3),大井,117,中16週,,,0,モーニン,ブラックタイド,
5,4,アルデフォックス,セ4,木澤奨,大井・村上頼章,先行,46.0,7,12,ブラッド(C2四),41.7,539(+4),大井,19,中2週,,,0,Medaglia d'Oro,Curlin,
6,5,トップレジェンド,牡4,西啓太,大井・橋本和馬,差し,1.5,1,1,C2九 (C2十),38.1,444(-4),大井,205,中28週,,Y,2,ダノンレジェンド,キングカメハメハ,
7,5,ロイヤルカラット,牡4,達城龍,大井・納谷和玖,追込,90.0,8,9,C2三 (C2四),42.6,527(-1),大井,19,中2週,,,0,モズアスコット,ダイワメジャー,
8,6,シストロン,牝4,東原悠,大井・澤佳宏,差し,406.1,12,14,C2三 (C2四),40.3,495(+3),大井,19,中2週,,,0,ドゥラメンテ,ダイワメジャー,
9,6,ラッケンブース,牝4,田中洸,大井・小野寺晋,先行,194.4,11,11,プルメリ(C2),44.7,499(-1),大井,23,中2週,,,0,ゴールドドリーム,Broken Vow,
10,7,リコーモーラー,牝4,渡辺竜,大井・蛯名雄太,逃げ,7.0,3,11,ブラッド(C2四),41.7,516(-6),大井,19,中2週,,,0,ドレフォン,エンパイアメーカー,
11,7,ベルボールドナイン,牡6,笹川翼,大井・須田和伸,差し,23.3,6,6,JRA交流,40.2,490(+5),佐賀,27,中3週,,,0,マクフィ,キングカメハメハ,
12,8,オメガオリーブ,牝7,本村直,大井・高岩孝敏,差し,435.0,13,13,海王星特(C1),43.4,416(+5),大井,20,中2週,,,0,ゴールドシップ,キングカメハメハ,
13,8,オオサキサンダー,牡4,岡村健,大井・遠藤茂,差し,95.2,9,12,C2三 (C2四),38.5,423(+4),大井,19,中2週,,,0,レーヴミストラル,フジキセキ,
