着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,トワイライト,牡4,56.0,矢野貴之,1:28.2,,1,2.4,38.6,大井 福永敏,446(0)
2,8,14,ベイステート,牡5,53.0,▲西優哉,1:28.6,2,10,34.3,37.8,大井 澤佳宏,487(+7)
3,5,7,キテツ,牡4,56.0,吉井章,1:28.7,1/2,3,7.2,38.3,大井 吉井竜一,453(-9)
4,7,11,ビップクララ,牝4,54.0,藤田凌,1:28.7,クビ,6,16.5,39.3,大井 荒井朋弘,462(+6)
5,6,9,ティーズリンク,牝4,54.0,佐野遥久,1:28.9,1.1/4,9,27.5,39.1,大井 須田和伸,446(-1)
6,3,3,クアッズ,セ4,56.0,石川駿介,1:29.0,1/2,11,73.5,39.8,大井 納谷和玖,481(+14)
7,1,1,アシセバイラ,牝5,54.0,藤本現暉,1:29.7,3.1/2,2,4.3,40.0,大井 高橋清顕,495(+1)
8,3,4,ミネノブルー,牡4,56.0,和田譲治,1:29.8,1/2,8,22.3,39.7,大井 赤嶺亮,519(+6)
9,2,2,シルエットライド,牡4,56.0,新原周馬,1:29.9,1/2,7,20.2,39.5,大井 蛯名雄太,452(+1)
10,7,12,アジアパテック,牡4,53.0,▲山本大翔,1:30.1,1,12,111.0,40.0,大井 堀千亜樹,510(+4)
11,4,6,ラピダニーニャ,牝5,54.0,本田正重,1:30.4,1.3/4,5,9.9,40.0,大井 堀千亜樹,468(+6)
12,6,10,アリーバ,牝5,54.0,高橋昭平,1:30.4,クビ,14,186.9,39.2,大井 立花伸,423(-1)
13,5,8,アウフヴィント,牝4,54.0,岡村健司,1:32.2,9,4,8.4,41.1,大井 嶋田幸晴,527(+18)
14,4,5,レディーキラー,牡4,56.0,高野誠毅,1:32.6,2,13,152.4,41.2,大井 渡部則夫,479(+9)
