券種,組み合わせ,配当,人気
単勝,4,270,2
複勝,4,110,1
複勝,1,120,2
複勝,3,120,3
枠連,1-4,330,1
馬連,1-4,460,2
ワイド,1-4,120,1
ワイド,3-4,170,2
ワイド,1-3,260,3
馬単,4-1,730,2
3連複,1-3-4,410,1
3連単,4-1-3,1420,2
