券種,組み合わせ,配当,人気
単勝,7,450,3
複勝,7,180,3
複勝,3,600,6
複勝,9,130,2
枠連,3-5,3320,9
馬連,3-7,11110,23
ワイド,3-7,2450,25
ワイド,7-9,270,3
ワイド,3-9,1700,17
馬単,7-3,16660,32
3連複,3-7-9,6340,20
3連単,7-3-9,50450,125
