券種,組み合わせ,配当,人気
単勝,1,160,1
複勝,1,100,1
複勝,3,110,2
複勝,6,150,3
馬連,1-3,170,1
ワイド,1-3,110,1
ワイド,1-6,230,2
ワイド,3-6,260,4
馬単,1-3,310,1
3連複,1-3-6,440,1
3連単,1-3-6,1200,1
