券種,組み合わせ,配当,人気
単勝,14,160,1
複勝,14,110,1
複勝,13,330,6
複勝,3,170,3
枠連,8-8,830,5
馬連,13-14,940,4
ワイド,13-14,420,4
ワイド,3-14,290,2
ワイド,3-13,1770,22
馬単,14-13,940,3
3連複,3-13-14,3320,12
3連単,14-13-3,7430,18
