馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クラウンシューター,牡7,中山遥,大井・栗田裕光,差し,41.7,7,12,サンタア(A2),40.3,498(+1),大井,24,中2週,,,0,リーチザクラウン,フサイチコンコルド,
2,2,ビシャモンテン,牡8,藤田凌,大井・荒井朋弘,追込,21.4,4,4,サンケイ(B1B2),41.4,516(+4),大井,42,中5週,,,0,パイロ,クロフネ,
3,3,サブノハクタカ,牡8,新原周,大井・鷹見浩,追込,126.7,10,7,スポーツ(B1),36.9,486(-3),大井,21,中2週,,,0,クロフネ,アルデバランII,
4,4,エルツ,牡6,和田譲,大井・月岡健二,先行,32.0,6,11,キャンサ(B2),43.1,508(+1),大井,21,中2週,,,0,エスポワールシチー,ゼンノエルシド,
5,5,メーサンデュラント,牡6,安藤洋,大井・月岡健二,差し,47.4,8,9,サンタア(A2),39.8,472(+6),大井,24,中2週,,,0,エスポワールシチー,Poet's Voice,
6,6,ペルセヴェランテ,牡5,笹川翼,大井・荒山勝徳,先行,2.6,2,2,サファイ(B1),37.7,504(0),大井,305,中43週,,Y,0,シニスターミニスター,クロフネ,
7,7,トーセンヴィオラ,牡5,保園翔,浦和・小久保智,逃げ,78.4,9,6,梅雨明か(B2),42.3,510(+1),川崎,16,中1週,,,0,マクマホン,エンパイアメーカー,
8,7,マイネルボンバー,牡6,吉井章,大井・阪本一栄,逃げ,26.2,5,8,サンタア(A2),39.1,485(-6),大井,24,中2週,,,0,コパノリッキー,Hesabull,
9,8,モズユウガ,牡7,石川駿,大井・松浦裕之,差し,21.3,3,3,キャンサ(B2),39.2,511(-6),大井,21,中2週,,,0,ラブリーデイ,スペシャルウィーク,
10,8,ミクニサンビーム,牡4,矢野貴,大井・藤田輝信,差し,1.5,1,2,ケンタウ(B2),39.3,480(0),大井,66,中8週,,,0,エスポワールシチー,ファルブラヴ,
