券種,組み合わせ,配当,人気
単勝,11,200,1
複勝,11,120,1
複勝,2,220,5
複勝,4,150,3
枠連,2-7,1270,7
馬連,2-11,1380,6
ワイド,2-11,490,6
ワイド,4-11,310,2
ワイド,2-4,640,9
馬単,11-2,2110,8
3連複,2-4-11,2150,7
3連単,11-2-4,7750,26
