馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,オオサキサンダー,牡4,江里口,大井・遠藤茂,差し,109.0,12,7,C2三 (C2四),38.8,419(+1),大井,21,中2週,,,0,レーヴミストラル,フジキセキ,
2,2,エレパイオ,牝4,和田譲,大井・宗形竹見,逃げ,19.3,8,12,C2三 (C2四),41.5,537(+8),大井,21,中2週,,,0,ロードカナロア,Siyouni,
3,3,マスターキー,牡6,藤本現,大井・鷹見浩,逃げ,4.4,2,5,C2三 (C2四),39.7,521(-6),大井,21,中2週,,,0,イスラボニータ,キャプテンスティーヴ,
4,3,クミンフレイバー,牝5,新原周,大井・真島大輔,差し,16.3,7,5,ギムレッ(C2五),37.7,467(+3),大井,231,中32週,,Y,0,スワーヴリチャード,チチカステナンゴ,
5,4,リコーヘンメリー,牡6,藤田凌,大井・蛯名雄太,差し,4.2,1,3,C2六 (C2七),37.4,473(-1),大井,22,中2週,,,0,バトルプラン,カコイーシーズ,
6,4,サカベンクイーン,牝7,中山遥,大井・赤嶺亮,先行,41.4,10,6,C2六 (C2七),38.6,475(-8),大井,22,中2週,,,0,アドマイヤムーン,タイキシャトル,
7,5,デルタウェーブ,牝4,櫻井光,大井・堀江仁,差し,121.9,13,8,白百合特(C2),39.2,485(+1),大井,43,中5週,,,0,リオンディーズ,ハーツクライ,
8,5,シストロン,牝4,東原悠,大井・澤佳宏,差し,214.7,14,8,C2三 (C2四),39.0,492(+2),大井,21,中2週,,,0,ドゥラメンテ,ダイワメジャー,
9,6,タガノサダフ,牡4,木澤奨,大井・村上頼章,差し,7.9,5,4,C2三 (C2四),39.3,462(-3),大井,21,中2週,,,0,ノーブルミッション,リオンディーズ,
10,6,インペリオ,牡5,安藤洋,大井・小野寺晋,差し,5.4,3,1,C2六 (C2七),37.6,463(-7),大井,22,中2週,,,0,インカンテーション,Mutakddim,
11,7,カッタラキマセン,牝4,笹川翼,大井・福永敏,先行,7.2,4,9,C2三 (C2四),40.6,457(-1),大井,21,中2週,,,0,アニマルキングダム,キングヘイロー,
12,7,サブノモアナ,牝4,西啓太,大井・堀千亜樹,差し,8.7,6,5,ストーン(C2七),39.8,507(+2),大井,22,中2週,,,0,ヘニーヒューズ,カコイーシーズ,
13,8,マヒロ,牝4,高野誠,大井・高橋清顕,差し,19.5,9,6,白百合特(C2),39.6,444(-6),大井,43,中5週,,,0,マクフィ,アグネスタキオン,
14,8,シタパンツ,牡4,鷹見陸,大井・立花伸,差し,41.9,11,14,C2三 (C2四),41.9,455(-2),大井,21,中2週,,,0,マジェスティックウォリアー,ゼンノロブロイ,
