コーナー,通過順
1コーナー,"15,(7,16),(11,14),(2,3),6,(4,12),9,13,(5,10),(1,8)"
2コーナー,"15,16,(7,14),11,3,2,6,(4,12),9,(5,10,13),(1,8)"
3コーナー,"15,16,(7,14)=11,3,(2,6),9,12,(4,10,13),(5,1,8)"
4コーナー,"15=(14,16),7,11,2,(9,3,6),12,(4,10,13),(5,1,8)"
