馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サウンドバッハ,牡4,鷹見陸,大井・立花伸,差し,106.8,10,6,レグルス(B2),38.0,503(+6),大井,22,中2週,,,0,モーニン,フジキセキ,
2,2,イエスウィズキャン,牡6,本田正,大井・堀江仁,差し,4.7,3,2,サンケイ(B1B2),41.5,561(-4),大井,20,中2週,,,0,デクラレーションオブウォー,ダイワメジャー,
3,3,スルガダイナゴン,牡4,御神本,大井・佐宗応和,差し,7.2,5,2,権現坂賞(B3),39.2,530(+3),大井,41,中5週,,,0,スマートファルコン,アジュディケーティング,
4,4,スリーレジェンド,牡4,笹川翼,大井・上杉昌宏,差し,4.3,2,1,権現坂賞(B3),38.9,521(-2),大井,41,中5週,,,0,ダノンレジェンド,ディープスカイ,
5,5,グレアネオンライト,牝4,本橋孝,船橋・張田京,追込,36.9,7,3,プレアデ(B2B3),39.5,468(-1),大井,20,中2週,,,0,マジェスティックウォリアー,スペシャルウィーク,
6,6,シャドウルパン,牡5,和田譲,大井・荒山勝徳,先行,7.1,4,5,日向坂賞(B3),40.6,502(-4),大井,112,中15週,,,0,シニスターミニスター,Lemon Drop Kid,
7,6,レベリオス,牡5,安藤洋,大井・鈴木啓之,差し,18.0,6,5,ジン・ト(B2),37.4,550(-1),大井,21,中2週,,,0,ストロングリターン,ゴールドアリュール,
8,7,ハニートースト,牡6,吉井章,大井・藤田輝信,差し,37.4,8,7,ジン・ト(B2),37.5,495(-3),大井,21,中2週,,,0,シニスターミニスター,メイショウボーラー,
9,7,リアルクィーン,牝4,達城龍,大井・吉井竜一,差し,37.8,9,8,プレアデ(B2B3),40.6,477(-4),大井,20,中2週,,,2,リアルスティール,ハービンジャー,
10,8,プンタカナ,牝5,矢野貴,大井・福田真広,先行,2.6,1,3,ノースポ(B1),38.2,495(-16),園田,182,中25週,,Y,0,リアルインパクト,Elusive City,
11,8,アポロリヤム,セ7,西優哉,大井・市村誠,差し,213.0,11,9,ジン・ト(B2),37.7,465(+3),大井,21,中2週,,,0,キンシャサノキセキ,Saint Liam,
