馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シャークル,牡4,笹川翼,大井・渡辺和雄,差し,1.5,1,2,C213(C214),38.7,554(0),大井,57,中7週,,,0,So You Think,I Am Invincible,
2,2,カノアレディー,牝7,鷹見陸,大井・蛯名雄太,先行,77.2,8,12,白百合特(C2),39.7,491(+1),大井,19,中2週,,,0,フリオーソ,キングカメハメハ,
3,3,ウイニングショット,牡4,西優哉,大井・朝倉実,差し,128.9,9,9,C2九 十,39.6,468(-5),大井,21,中2週,,,0,カリフォルニアクローム,Afleet Express,
4,4,シルフラ,牝4,中山遥,大井・栗田泰昌,先行,5.6,3,10,白百合特(C2),39.8,470(+3),大井,19,中2週,,,0,ルヴァンスレーヴ,ジャングルポケット,
5,5,アメシスト,牝4,藤本現,大井・森下淳平,差し,20.7,5,14,C2十 1,42.9,459(+2),大井,111,中15週,,,0,コパノリッキー,トゥザグローリー,
6,6,マイフェアレディ,牝4,藤田凌,大井・佐宗応和,追込,199.1,10,11,C2九 十,38.7,476(+4),大井,21,中2週,,,0,モズアスコット,マンハッタンカフェ,
7,6,ラストフロンティア,牡5,木澤奨,大井・村上頼章,差し,11.5,4,6,ロバート(C2七),38.5,441(-4),大井,20,中2週,,,0,シルバーステート,ザール,
8,7,ゴーディアンノット,セ5,安藤洋,大井・鷹見浩,差し,23.2,6,4,C211(C212),37.3,470(+1),大井,22,中2週,,,0,レイデオロ,ジャングルポケット,
9,7,カプチーノ,牝4,西啓太,大井・佐々木洋,差し,43.1,7,7,C2九 十,37.9,447(+1),大井,21,中2週,,,0,スマートファルコン,カフェラピード,
10,8,ポルトディタリー,牡6,和田譲,大井・久保杉隆,先行,5.2,2,1,C211(C212),38.8,461(-4),大井,22,中2週,,,0,メイショウサムソン,アグネスタキオン,
11,8,ゲイシール,牡5,杉山海,大井・岡野尚光,追込,317.9,11,13,C2九 十,38.1,474(-2),大井,21,中2週,,,0,ホッコータルマエ,シンボリクリスエス,
