券種,組み合わせ,配当,人気
単勝,3,690,3
複勝,3,170,3
複勝,13,130,2
複勝,4,120,1
枠連,3-8,1180,5
馬連,3-13,1210,5
ワイド,3-13,430,6
ワイド,3-4,340,4
ワイド,4-13,220,1
馬単,3-13,3130,11
3連複,3-4-13,730,2
3連単,3-13-4,8290,23
