券種,組み合わせ,配当,人気
単勝,5,350,2
複勝,5,130,2
複勝,3,120,1
複勝,2,270,7
枠連,3-5,400,1
馬連,3-5,390,1
ワイド,3-5,180,1
ワイド,2-5,770,12
ワイド,2-3,610,10
馬単,5-3,880,2
3連複,2-3-5,1830,7
3連単,5-3-2,7300,25
